Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Ireland,Ireland,IE,125.6,165.37,75.77,73.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:05:00.000000,Ireland,Ireland,IE,125.61,165.37,75.77,73.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:10:00.000000,Ireland,Ireland,IE,125.61,165.38,75.77,73.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:15:00.000000,Ireland,Ireland,IE,125.61,165.37,75.77,73.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:20:00.000000,Ireland,Ireland,IE,125.61,165.38,75.77,73.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:25:00.000000,Ireland,Ireland,IE,125.61,165.38,75.77,73.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:30:00.000000,Ireland,Ireland,IE,128.71,169.03,75.25,73.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:35:00.000000,Ireland,Ireland,IE,128.71,169.03,75.25,73.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:40:00.000000,Ireland,Ireland,IE,128.71,169.03,75.25,73.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:45:00.000000,Ireland,Ireland,IE,128.71,169.03,75.25,73.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:50:00.000000,Ireland,Ireland,IE,128.71,169.03,75.25,73.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:55:00.000000,Ireland,Ireland,IE,128.71,169.03,75.25,73.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:00:00.000000,Ireland,Ireland,IE,125.67,165.69,75.72,73.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:05:00.000000,Ireland,Ireland,IE,125.66,165.67,75.72,73.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:10:00.000000,Ireland,Ireland,IE,125.66,165.67,75.72,73.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:15:00.000000,Ireland,Ireland,IE,125.66,165.67,75.72,73.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:20:00.000000,Ireland,Ireland,IE,125.66,165.67,75.72,73.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:25:00.000000,Ireland,Ireland,IE,125.66,165.67,75.72,73.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:30:00.000000,Ireland,Ireland,IE,126.72,166.83,75.57,73.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:35:00.000000,Ireland,Ireland,IE,126.72,166.82,75.57,73.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:40:00.000000,Ireland,Ireland,IE,126.72,166.82,75.57,73.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:45:00.000000,Ireland,Ireland,IE,126.72,166.83,75.57,73.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:50:00.000000,Ireland,Ireland,IE,126.72,166.83,75.57,73.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:55:00.000000,Ireland,Ireland,IE,126.72,166.84,75.57,73.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:00:00.000000,Ireland,Ireland,IE,132.24,173.59,74.48,72.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:05:00.000000,Ireland,Ireland,IE,132.24,173.59,74.48,72.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:10:00.000000,Ireland,Ireland,IE,132.24,173.59,74.48,72.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:15:00.000000,Ireland,Ireland,IE,132.24,173.59,74.48,72.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:20:00.000000,Ireland,Ireland,IE,132.24,173.59,74.48,72.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:25:00.000000,Ireland,Ireland,IE,132.24,173.59,74.48,72.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:30:00.000000,Ireland,Ireland,IE,132.34,173.51,74.5,72.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:35:00.000000,Ireland,Ireland,IE,132.34,173.51,74.5,72.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:40:00.000000,Ireland,Ireland,IE,132.34,173.51,74.5,72.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:45:00.000000,Ireland,Ireland,IE,132.34,173.51,74.5,72.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:50:00.000000,Ireland,Ireland,IE,132.34,173.51,74.5,72.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:55:00.000000,Ireland,Ireland,IE,132.34,173.51,74.5,72.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:00:00.000000,Ireland,Ireland,IE,137.02,179.18,73.61,71.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:05:00.000000,Ireland,Ireland,IE,137.02,179.18,73.61,71.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:10:00.000000,Ireland,Ireland,IE,137.02,179.18,73.61,71.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:15:00.000000,Ireland,Ireland,IE,137.02,179.18,73.61,71.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:20:00.000000,Ireland,Ireland,IE,137.02,179.18,73.61,71.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:25:00.000000,Ireland,Ireland,IE,137.02,179.18,73.61,71.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:30:00.000000,Ireland,Ireland,IE,136.04,178.02,73.78,71.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:35:00.000000,Ireland,Ireland,IE,136.04,178.02,73.78,71.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:40:00.000000,Ireland,Ireland,IE,136.04,178.02,73.78,71.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:45:00.000000,Ireland,Ireland,IE,136.04,178.02,73.78,71.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:50:00.000000,Ireland,Ireland,IE,136.04,178.02,73.78,71.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:55:00.000000,Ireland,Ireland,IE,136.04,178.03,73.78,71.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:00:00.000000,Ireland,Ireland,IE,143.69,187.33,72.31,69.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:05:00.000000,Ireland,Ireland,IE,143.69,187.33,72.31,69.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:10:00.000000,Ireland,Ireland,IE,143.69,187.33,72.31,69.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:15:00.000000,Ireland,Ireland,IE,143.69,187.33,72.31,69.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:20:00.000000,Ireland,Ireland,IE,143.69,187.33,72.31,69.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:25:00.000000,Ireland,Ireland,IE,143.69,187.33,72.31,69.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:30:00.000000,Ireland,Ireland,IE,141.65,185.02,72.67,69.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:35:00.000000,Ireland,Ireland,IE,141.65,185.02,72.67,69.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:40:00.000000,Ireland,Ireland,IE,141.65,185.02,72.67,69.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:45:00.000000,Ireland,Ireland,IE,141.65,185.02,72.67,69.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:50:00.000000,Ireland,Ireland,IE,141.65,185.02,72.67,69.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:55:00.000000,Ireland,Ireland,IE,141.65,185.02,72.67,69.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:00:00.000000,Ireland,Ireland,IE,143.44,187.38,72.26,69.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:05:00.000000,Ireland,Ireland,IE,143.44,187.38,72.26,69.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:10:00.000000,Ireland,Ireland,IE,143.44,187.38,72.26,69.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:15:00.000000,Ireland,Ireland,IE,143.44,187.38,72.26,69.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:20:00.000000,Ireland,Ireland,IE,143.44,187.38,72.26,69.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:25:00.000000,Ireland,Ireland,IE,143.44,187.38,72.26,69.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:30:00.000000,Ireland,Ireland,IE,148.97,193.7,71.35,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:35:00.000000,Ireland,Ireland,IE,148.97,193.7,71.35,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:40:00.000000,Ireland,Ireland,IE,148.97,193.7,71.35,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:45:00.000000,Ireland,Ireland,IE,148.97,193.7,71.35,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:50:00.000000,Ireland,Ireland,IE,148.97,193.7,71.35,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:55:00.000000,Ireland,Ireland,IE,148.97,193.7,71.35,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:00:00.000000,Ireland,Ireland,IE,139.47,181.66,73.34,72.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:05:00.000000,Ireland,Ireland,IE,139.47,181.66,73.34,72.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:10:00.000000,Ireland,Ireland,IE,139.47,181.66,73.34,72.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:15:00.000000,Ireland,Ireland,IE,139.47,181.66,73.34,72.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:20:00.000000,Ireland,Ireland,IE,139.47,181.66,73.34,72.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:25:00.000000,Ireland,Ireland,IE,139.47,181.66,73.34,72.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:30:00.000000,Ireland,Ireland,IE,143.67,186.44,72.65,72.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:35:00.000000,Ireland,Ireland,IE,143.67,186.44,72.65,72.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:40:00.000000,Ireland,Ireland,IE,143.67,186.44,72.65,72.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:45:00.000000,Ireland,Ireland,IE,143.67,186.44,72.65,72.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:50:00.000000,Ireland,Ireland,IE,143.67,186.44,72.65,72.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:55:00.000000,Ireland,Ireland,IE,143.67,186.44,72.65,72.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:00:00.000000,Ireland,Ireland,IE,133.8,174.76,74.43,73.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:05:00.000000,Ireland,Ireland,IE,133.8,174.76,74.43,73.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:10:00.000000,Ireland,Ireland,IE,133.8,174.76,74.43,73.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:15:00.000000,Ireland,Ireland,IE,133.8,174.76,74.43,73.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:20:00.000000,Ireland,Ireland,IE,133.8,174.76,74.43,73.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:25:00.000000,Ireland,Ireland,IE,133.8,174.76,74.43,73.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:30:00.000000,Ireland,Ireland,IE,133.83,174.8,74.43,73.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:35:00.000000,Ireland,Ireland,IE,133.83,174.8,74.43,73.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:40:00.000000,Ireland,Ireland,IE,133.83,174.8,74.43,73.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:45:00.000000,Ireland,Ireland,IE,133.83,174.8,74.43,73.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:50:00.000000,Ireland,Ireland,IE,133.83,174.8,74.43,73.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:55:00.000000,Ireland,Ireland,IE,133.83,174.8,74.43,73.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:00:00.000000,Ireland,Ireland,IE,137.74,179.91,73.55,71.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:05:00.000000,Ireland,Ireland,IE,137.74,179.91,73.55,71.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:10:00.000000,Ireland,Ireland,IE,137.74,179.91,73.55,71.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:15:00.000000,Ireland,Ireland,IE,137.74,179.91,73.55,71.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:20:00.000000,Ireland,Ireland,IE,137.74,179.91,73.55,71.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:25:00.000000,Ireland,Ireland,IE,137.74,179.91,73.55,71.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:30:00.000000,Ireland,Ireland,IE,135.58,177.41,73.97,71.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:35:00.000000,Ireland,Ireland,IE,135.58,177.41,73.97,71.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:40:00.000000,Ireland,Ireland,IE,135.58,177.41,73.97,71.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:45:00.000000,Ireland,Ireland,IE,135.58,177.41,73.97,71.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:50:00.000000,Ireland,Ireland,IE,135.58,177.41,73.97,71.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:55:00.000000,Ireland,Ireland,IE,135.58,177.41,73.97,71.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:00:00.000000,Ireland,Ireland,IE,137.88,180.45,73.47,70.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:05:00.000000,Ireland,Ireland,IE,137.91,180.48,73.47,70.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:10:00.000000,Ireland,Ireland,IE,137.92,180.49,73.46,70.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:15:00.000000,Ireland,Ireland,IE,137.92,180.49,73.47,70.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:20:00.000000,Ireland,Ireland,IE,137.92,180.5,73.47,70.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:25:00.000000,Ireland,Ireland,IE,137.93,180.5,73.47,70.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:30:00.000000,Ireland,Ireland,IE,137.59,180.12,73.53,70.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:35:00.000000,Ireland,Ireland,IE,137.6,180.12,73.53,70.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:40:00.000000,Ireland,Ireland,IE,137.6,180.13,73.53,70.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:45:00.000000,Ireland,Ireland,IE,137.61,180.14,73.53,70.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:50:00.000000,Ireland,Ireland,IE,137.61,180.14,73.53,70.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:55:00.000000,Ireland,Ireland,IE,137.61,180.14,73.52,70.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:00:00.000000,Ireland,Ireland,IE,145.33,189.32,72.16,69.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:05:00.000000,Ireland,Ireland,IE,145.32,189.31,72.16,69.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:10:00.000000,Ireland,Ireland,IE,145.32,189.32,72.16,69.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:15:00.000000,Ireland,Ireland,IE,145.33,189.33,72.16,69.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:20:00.000000,Ireland,Ireland,IE,145.33,189.33,72.16,69.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:25:00.000000,Ireland,Ireland,IE,145.33,189.33,72.16,69.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:30:00.000000,Ireland,Ireland,IE,146.29,190.64,71.96,69.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:35:00.000000,Ireland,Ireland,IE,146.3,190.64,71.96,69.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:40:00.000000,Ireland,Ireland,IE,146.29,190.64,71.96,69.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:45:00.000000,Ireland,Ireland,IE,146.28,190.63,71.96,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:50:00.000000,Ireland,Ireland,IE,146.28,190.63,71.97,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:55:00.000000,Ireland,Ireland,IE,146.28,190.63,71.96,69.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:00:00.000000,Ireland,Ireland,IE,199.46,254.91,61.92,58.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:05:00.000000,Ireland,Ireland,IE,199.47,254.92,61.92,58.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:10:00.000000,Ireland,Ireland,IE,199.47,254.92,61.92,58.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:15:00.000000,Ireland,Ireland,IE,199.45,254.9,61.92,58.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:20:00.000000,Ireland,Ireland,IE,199.46,254.91,61.92,58.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:25:00.000000,Ireland,Ireland,IE,199.46,254.91,61.92,58.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:30:00.000000,Ireland,Ireland,IE,200.76,256.5,61.69,58.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:35:00.000000,Ireland,Ireland,IE,200.76,256.5,61.69,58.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:40:00.000000,Ireland,Ireland,IE,200.76,256.49,61.69,58.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:45:00.000000,Ireland,Ireland,IE,200.75,256.49,61.69,58.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:50:00.000000,Ireland,Ireland,IE,200.75,256.49,61.69,58.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:55:00.000000,Ireland,Ireland,IE,200.76,256.49,61.69,58.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:00:00.000000,Ireland,Ireland,IE,277.24,348.48,47.25,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:05:00.000000,Ireland,Ireland,IE,277.25,348.48,47.25,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:10:00.000000,Ireland,Ireland,IE,277.25,348.49,47.25,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:15:00.000000,Ireland,Ireland,IE,277.25,348.49,47.25,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:20:00.000000,Ireland,Ireland,IE,277.25,348.49,47.25,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:25:00.000000,Ireland,Ireland,IE,277.25,348.49,47.25,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:30:00.000000,Ireland,Ireland,IE,285.82,358.6,45.64,44.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:35:00.000000,Ireland,Ireland,IE,285.82,358.6,45.64,44.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:40:00.000000,Ireland,Ireland,IE,285.82,358.6,45.64,44.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:45:00.000000,Ireland,Ireland,IE,285.82,358.6,45.64,44.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:50:00.000000,Ireland,Ireland,IE,285.82,358.6,45.64,44.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:55:00.000000,Ireland,Ireland,IE,285.82,358.6,45.64,44.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:00:00.000000,Ireland,Ireland,IE,337.78,421.09,35.84,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:05:00.000000,Ireland,Ireland,IE,337.78,421.09,35.84,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:10:00.000000,Ireland,Ireland,IE,337.78,421.09,35.84,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:15:00.000000,Ireland,Ireland,IE,337.78,421.09,35.84,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:20:00.000000,Ireland,Ireland,IE,337.78,421.09,35.84,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:25:00.000000,Ireland,Ireland,IE,337.78,421.09,35.84,35.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:30:00.000000,Ireland,Ireland,IE,330.13,412.13,37.24,36.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:35:00.000000,Ireland,Ireland,IE,330.13,412.13,37.24,36.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:40:00.000000,Ireland,Ireland,IE,330.12,412.12,37.24,36.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:45:00.000000,Ireland,Ireland,IE,330.13,412.12,37.24,36.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:50:00.000000,Ireland,Ireland,IE,330.13,412.13,37.24,36.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:55:00.000000,Ireland,Ireland,IE,330.12,412.12,37.24,36.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:00:00.000000,Ireland,Ireland,IE,339.86,423.88,35.4,34.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:05:00.000000,Ireland,Ireland,IE,339.87,423.88,35.4,34.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:10:00.000000,Ireland,Ireland,IE,339.87,423.89,35.4,34.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:15:00.000000,Ireland,Ireland,IE,339.87,423.89,35.4,34.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:20:00.000000,Ireland,Ireland,IE,339.87,423.88,35.4,34.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
