Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,208.9,291.46,46.6,42.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.05,307.5,43.52,39.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,236.34,327.85,39.66,37.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T00:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,243.23,336.92,37.9,35.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.83,308.4,43.37,41.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.82,308.39,43.37,41.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.58,308.13,43.42,41.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T01:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.58,308.13,43.42,41.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.49,313.3,42.43,40.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.49,313.3,42.43,40.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.06,312.61,42.53,40.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T02:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.06,312.61,42.53,40.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.82,340.2,37.25,34.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.82,340.2,37.25,34.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.57,339.87,37.3,34.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T03:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.57,339.87,37.3,34.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.08,341.85,36.94,34.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.08,341.85,36.94,34.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.0,341.79,36.98,34.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T04:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.0,341.79,36.98,34.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.23,347.47,35.88,33.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.23,347.47,35.88,33.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,250.88,347.07,35.95,33.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T05:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,250.88,347.07,35.95,33.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.62,325.29,40.12,37.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.62,325.29,40.12,37.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.45,325.06,40.15,37.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T06:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,234.45,325.06,40.15,37.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,226.05,313.87,42.3,40.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,226.04,313.87,42.3,40.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.98,313.8,42.31,40.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T07:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.99,313.81,42.31,40.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,228.03,316.53,41.8,39.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,228.03,316.53,41.8,39.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,222.07,308.57,43.41,40.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T08:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,208.64,290.8,46.88,42.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,201.18,281.15,48.74,44.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,201.05,280.98,48.78,44.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,200.97,280.9,48.8,44.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T09:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,201.0,280.92,48.79,44.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,193.37,270.8,50.78,46.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,193.39,270.81,50.78,46.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,194.89,272.86,50.47,45.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T10:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,185.38,260.33,52.93,47.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,181.82,256.31,53.78,46.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,181.68,256.13,53.82,46.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,181.64,256.24,53.83,46.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T11:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,181.62,256.22,53.84,46.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,189.74,267.01,51.72,45.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,199.75,280.11,49.15,43.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,190.78,268.29,51.45,44.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T12:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,185.65,261.56,52.77,45.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,186.2,262.49,52.61,45.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,186.22,262.51,52.61,45.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,186.78,263.5,52.46,45.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T13:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,186.79,263.5,52.46,45.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,177.67,251.39,54.84,47.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,177.68,251.4,54.84,47.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,181.25,256.7,53.88,47.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T14:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,190.28,268.38,51.56,45.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T15:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,187.79,265.98,52.17,45.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T15:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,184.07,261.21,53.12,46.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T15:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,187.32,265.92,52.26,45.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T15:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,187.33,265.93,52.26,45.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T16:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,199.98,282.67,49.18,41.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T16:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,199.99,282.69,49.18,41.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T16:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,203.24,286.76,48.32,41.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T16:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,203.25,286.78,48.32,41.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T17:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.9,307.62,44.35,36.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T17:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.03,307.78,44.32,36.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T17:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.1,310.39,43.89,36.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T17:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.01,310.27,43.92,36.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T18:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.72,316.75,42.72,34.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T18:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.72,316.76,42.72,34.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T18:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.07,316.12,42.78,34.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T18:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,225.08,316.13,42.77,34.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T19:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.37,315.27,42.94,34.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T19:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.36,315.27,42.94,34.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T19:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.0,315.03,42.89,34.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T19:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.02,315.04,42.89,34.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T20:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,215.38,303.76,45.05,36.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T20:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,215.37,303.75,45.05,36.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T20:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,216.17,304.83,44.84,36.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T20:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,216.17,304.83,44.84,36.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T21:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.09,308.96,44.19,35.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T21:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.06,308.93,44.19,35.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T21:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.5,308.42,44.44,35.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T21:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.53,308.45,44.43,35.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T22:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,210.01,297.51,46.56,37.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T22:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,210.05,297.55,46.56,37.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T22:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,207.85,295.02,47.06,37.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T22:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,211.11,299.18,46.22,36.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T23:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,211.58,299.68,46.16,36.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T23:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,217.08,306.67,44.75,36.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T23:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.96,313.0,43.53,35.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-01T23:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.4,324.98,41.1,33.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T00:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,237.94,333.06,39.47,33.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T00:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,233.51,327.45,40.62,33.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T00:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,230.74,323.91,41.37,34.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T00:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.92,316.55,42.88,34.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T01:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,215.19,303.74,45.43,37.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T01:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,224.0,314.87,43.14,35.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T01:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,232.31,325.41,40.9,34.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T01:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.12,308.75,44.31,36.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T02:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,213.63,302.44,45.79,36.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T02:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,214.96,304.14,45.44,36.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T02:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.03,307.69,44.68,35.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T02:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.05,308.99,44.42,35.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T03:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,218.06,308.12,44.69,35.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T03:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.37,309.79,44.34,35.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T03:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.58,309.98,44.22,35.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T03:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,219.91,310.4,44.13,35.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T04:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.26,310.38,43.97,35.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T04:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,220.05,310.16,43.99,35.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T04:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.07,311.77,43.7,35.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T04:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,221.13,311.84,43.69,35.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T05:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,229.73,322.15,41.54,33.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T05:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,229.46,321.81,41.6,33.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T05:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,229.65,321.72,41.51,33.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T05:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,228.16,319.82,41.88,33.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T06:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,233.5,326.82,40.48,32.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T06:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,230.17,322.53,41.33,32.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T06:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,235.51,329.34,39.91,31.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T06:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,231.88,324.63,40.85,31.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T07:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.64,344.71,36.76,29.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T07:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.01,346.49,36.41,29.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T07:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,255.71,354.81,34.68,28.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T07:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,262.92,364.22,32.84,27.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T08:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.62,346.71,36.08,29.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T08:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.12,340.86,37.2,30.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T08:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.06,343.34,36.62,30.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T08:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,247.08,343.36,36.62,30.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T09:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,241.4,335.65,38.15,31.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T09:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,241.41,335.64,38.16,31.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T09:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,239.52,333.28,38.59,32.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T09:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,239.52,333.27,38.59,32.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T10:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.37,341.48,36.99,31.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T10:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.27,341.38,37.0,31.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T10:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.15,341.3,37.01,31.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T10:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,245.08,341.23,37.02,31.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T11:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,252.15,350.8,35.2,29.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T11:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,252.15,350.81,35.2,29.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T11:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,250.88,349.26,35.55,29.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T11:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.03,349.42,35.53,29.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T12:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.53,347.59,35.95,30.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T12:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.49,347.54,35.96,30.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T12:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.29,347.33,35.98,30.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T12:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,249.14,347.14,36.02,30.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T13:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.6,350.28,35.35,29.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T13:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.06,349.58,35.48,29.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T13:30:00.000000,Northern Ireland,Northern Ireland,GB-NIR,252.91,351.81,35.0,29.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T13:45:00.000000,Northern Ireland,Northern Ireland,GB-NIR,252.9,351.8,35.0,29.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T14:00:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.65,349.93,35.32,29.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2025-01-02T14:15:00.000000,Northern Ireland,Northern Ireland,GB-NIR,251.64,349.92,35.32,29.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
